http://www.w3.org/ns/prov#wasDerivedFrom,http://purl.org/dc/elements/1.1/format,CL,ORDER,FAMILY,S,N_DET,N_UND,N_TY,N_2T,SPEC,LO_NO,TRAN,DATE,OPEN
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,MALLOPHAGA,PHILOPTERIDAE,S,0,0,0,0,3,1999005,LOAN,Thu Apr 29 00:00:00 CDT 1999,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,MALLOPHAGA,PHILOPTERIDAE,S,14,0,0,0,0,1999005,LOAN,Mon Aug 02 00:00:00 CDT 1999,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,MALLOPHAGA,PHILOPTERIDAE,S,-405,0,0,0,-3,1999005,RTRN,Fri Mar 24 00:00:00 CST 2000,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,TRICHOPTERA,HYDROPSYCHIDAE,V,318,0,0,0,0,1999006,LOAN,Wed May 12 00:00:00 CDT 1999,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,TRICHOPTERA,HYDROPSYCHIDAE,V,0,0,0,0,4,1999006,LOAN,Wed May 12 00:00:00 CDT 1999,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,TRICHOPTERA,HYDROPSYCHIDAE,V,-318,0,0,0,-4,1999006,RTRN,Mon Aug 02 00:00:00 CDT 1999,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,TRICHOPTERA,LEPIDOSTOMATIDAE,P,14,0,0,0,4,1999008,LOAN,Mon May 24 00:00:00 CDT 1999,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,TRICHOPTERA,LEPIDOSTOMATIDAE,P,1,0,0,0,0,1999008,LOAN,Wed Jul 21 00:00:00 CDT 1999,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,TRICHOPTERA,LEPIDOSTOMATIDAE,P,-15,0,0,0,-4,1999008,RTRN,Mon Feb 07 00:00:00 CST 2000,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HYMENOPTERA,MUTILLIDAE,P,5,0,0,4,4,1999009,LOAN,Thu May 27 00:00:00 CDT 1999,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HYMENOPTERA,MUTILLIDAE,P,-5,0,0,-4,-4,1999009,RTRN,Mon Mar 06 00:00:00 CST 2000,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,NEUROPTERA,CORYDALIDAE,P,1,4,0,0,1,1999010,LOAN,Fri Jun 04 00:00:00 CDT 1999,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,NEUROPTERA,CORYDALIDAE,V,0,4,0,0,0,1999010,LOAN,Fri Jun 04 00:00:00 CDT 1999,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,NEUROPTERA,CORYDALIDAE,P,-1,-4,0,0,0,1999010,RTRN,Thu Dec 05 00:00:00 CST 2002,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,NEUROPTERA,CORYDALIDAE,P,0,0,0,0,-1,1999010,RTRN,Thu Dec 05 00:00:00 CST 2002,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,NEUROPTERA,CORYDALIDAE,V,0,-4,0,0,0,1999010,RTRN,Sat Dec 21 00:00:00 CST 2002,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HYMENOPTERA,FORMICIDAE,P,70,0,0,0,34,1999011,LOAN,Wed Jun 16 00:00:00 CDT 1999,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HYMENOPTERA,FORMICIDAE,P,-70,0,0,0,-34,1999011,RTRN,Wed Jan 26 00:00:00 CST 2000,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,LEPIDOPTERA,CTENUCHIDAE,P,8,0,0,0,2,1999012,LOAN,Thu Jun 24 00:00:00 CDT 1999,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,LEPIDOPTERA,CTENUCHIDAE,P,-8,0,0,0,-2,1999012,RTRN,Thu Oct 12 00:00:00 CDT 2000,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HYMENOPTERA,FORMICIDAE,P,74,0,0,0,37,1999013,LOAN,Fri Jul 09 00:00:00 CDT 1999,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HYMENOPTERA,FORMICIDAE,P,-74,0,0,0,-37,1999013,RTRN,Fri Aug 20 00:00:00 CDT 1999,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,TRICHOPTERA,LEPTOCERIDAE,P,4,0,0,0,0,1999014,LOAN,Wed Jul 14 00:00:00 CDT 1999,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,TRICHOPTERA,LEPTOCERIDAE,P,8,0,0,0,0,1999014,LOAN,Thu Dec 02 00:00:00 CST 1999,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,TRICHOPTERA,LEPTOCERIDAE,P,0,-12,0,0,0,1999014,RTRN,Thu Mar 04 00:00:00 CST 2004,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HOMOPTERA,APHIDIDAE,S,1327,336,5,86,10,1999015,LOAN,Mon Aug 09 00:00:00 CDT 1999,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HOMOPTERA,APHIDIDAE,S,-1327,-336,-5,-86,-10,1999015,RTRN,Mon Aug 14 00:00:00 CDT 2000,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,COLEOPTERA,BUPRESTIDAE,P,2,0,0,0,1,1999016,LOAN,Mon Nov 29 00:00:00 CST 1999,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,COLEOPTERA,BUPRESTIDAE,P,-2,0,0,0,-1,1999016,RTRN,Mon Dec 20 00:00:00 CST 1999,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,MALLOPHAGA,PHILOPTERIDAE,S,44,21,0,1,13,2000002,LOAN,Thu Feb 17 00:00:00 CST 2000,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,MALLOPHAGA,PHILOPTERIDAE,S,-44,-21,0,-1,-13,2000002,RTRN,Wed Jun 06 00:00:00 CDT 2001,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,DIPTERA,SIMULIIDAE,P,79,0,3,0,5,2000003,LOAN,Mon Mar 13 00:00:00 CST 2000,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,DIPTERA,SIMULIIDAE,P,-79,0,-3,0,-5,2000003,RTRN,Mon Apr 03 00:00:00 CDT 2000,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,SIPHONAPTERA,HYSTRICHOPSYLLIDAE,S,2,0,2,0,1,2000004,LOAN,Mon May 08 00:00:00 CDT 2000,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,SIPHONAPTERA,HYSTRICHOPSYLLIDAE,S,-2,0,-2,0,-1,2000004,RTRN,Wed May 24 00:00:00 CDT 2000,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HYMENOPTERA,MUTILLIDAE,P,3,0,0,0,1,2000006,LOAN,Wed Jul 26 00:00:00 CDT 2000,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HYMENOPTERA,MUTILLIDAE,P,-3,0,0,0,-1,2000006,RTRN,Tue May 28 00:00:00 CDT 2002,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,NEUROPTERA,MYRMELEONTIDAE,P,34,47,0,0,3,2000007,LOAN,Tue Aug 08 00:00:00 CDT 2000,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,NEUROPTERA,MYRMELEONTIDAE,P,-34,-47,0,0,-3,2000007,RTRN,Tue Sep 12 00:00:00 CDT 2000,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HOMOPTERA,APHIDIDAE,S,2218,302,10,4,12,2000008,LOAN,Wed Aug 23 00:00:00 CDT 2000,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HOMOPTERA,APHIDIDAE,S,-2218,-302,-10,-4,-12,2000008,RTRN,Mon Jul 09 00:00:00 CDT 2001,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,COLEOPTERA,NITIDULIDAE,P,326,191,0,0,3,2001003,LOAN,Thu Apr 12 00:00:00 CDT 2001,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,COLEOPTERA,NITIDULIDAE,P,-326,-191,0,0,-3,2001003,RTRN,Tue May 07 00:00:00 CDT 2002,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,LEPIDOPTERA,TORTRICIDAE,P,1,0,0,0,1,2001004,LOAN,Sat Apr 20 00:00:00 CDT 2002,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,LEPIDOPTERA,TORTRICIDAE,P,-1,0,0,0,-1,2001004,RTRN,Mon May 06 00:00:00 CDT 2002,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HYMENOPTERA,MUTILLIDAE,P,2,0,0,2,1,2001006,LOAN,Fri Jun 08 00:00:00 CDT 2001,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HYMENOPTERA,MUTILLIDAE,P,-2,0,0,-2,-1,2001006,RTRN,Mon Jul 02 00:00:00 CDT 2001,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,DIPTERA,CHIRONOMIDAE,S,40,0,0,0,2,2001007,LOAN,Tue Jun 26 00:00:00 CDT 2001,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,DIPTERA,CHIRONOMIDAE,S,11,0,0,0,1,2001007,LOAN,Wed Sep 12 00:00:00 CDT 2001,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,DIPTERA,CHIRONOMIDAE,S,-51,0,0,0,-3,2001007,RTRN,Mon Aug 05 00:00:00 CDT 2002,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HOMOPTERA,APHIDIDAE,S,3400,97,0,0,10,2001008,LOAN,Tue Aug 07 00:00:00 CDT 2001,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HOMOPTERA,APHIDIDAE,S,-3400,-97,0,0,-10,2001008,RTRN,Wed May 08 00:00:00 CDT 2002,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HYMENOPTERA,MUTILLIDAE,P,88,0,0,0,9,2001009,LOAN,Fri Aug 24 00:00:00 CDT 2001,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HYMENOPTERA,MUTILLIDAE,P,-88,0,0,0,-2,2001009,RTRN,Wed Jul 17 00:00:00 CDT 2002,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HYMENOPTERA,MUTILLIDAE,P,46,0,0,0,30,2002001,LOAN,Fri Jan 04 00:00:00 CST 2002,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HYMENOPTERA,MUTILLIDAE,P,-46,0,0,0,-38,2002001,RTRN,Fri Feb 21 00:00:00 CST 2003,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HOMOPTERA,APHIDIDAE,S,364,0,78,0,3,2002003,LOAN,Thu May 09 00:00:00 CDT 2002,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HOMOPTERA,APHIDIDAE,S,-364,0,-78,0,-3,2002003,RTRN,Tue Apr 01 00:00:00 CST 2003,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HYMENOPTERA,BRACONIDAE,P,0,3,0,0,0,2002007,LOAN,Fri Jul 19 00:00:00 CDT 2002,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HYMENOPTERA,BRACONIDAE,P,0,-3,0,0,0,2002007,RTRN,Mon Apr 07 00:00:00 CDT 2003,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,COLEOPTERA,LEIODIDAE,P,78,254,2,0,22,2002008,LOAN,Mon Jul 22 00:00:00 CDT 2002,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,COLEOPTERA,LEIODIDAE,P,-72,-254,-2,0,-22,2002008,RTRN,Tue Jan 21 00:00:00 CST 2003,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,SIPHONAPTERA,CERATOPHYLLIDAE,S,14,0,0,0,1,2002009,LOAN,Mon Aug 05 00:00:00 CDT 2002,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,SIPHONAPTERA,CERATOPHYLLIDAE,S,-14,0,0,0,-1,2002009,RTRN,Wed Aug 21 00:00:00 CDT 2002,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HYMENOPTERA,MUTILLIDAE,P,32,0,24,7,31,2002011,LOAN,Thu Aug 08 00:00:00 CDT 2002,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HYMENOPTERA,MUTILLIDAE,P,-32,0,-24,-7,-31,2002011,RTRN,Fri Jan 23 00:00:00 CST 2004,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,TRICHOPTERA,POLYCENTROPODIDAE,P,0,14,0,0,0,2002013,LOAN,Mon Sep 16 00:00:00 CDT 2002,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,TRICHOPTERA,POLYCENTROPODIDAE,P,0,-14,0,0,0,2002013,RTRN,Tue Jan 13 00:00:00 CST 2004,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,TRICHOPTERA,HELICOPSYCHIDAE,P,63,83,0,0,0,2002014,LOAN,Mon Sep 16 00:00:00 CDT 2002,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,TRICHOPTERA,HELICOPSYCHIDAE,V,216,0,0,0,0,2002014,LOAN,Mon Sep 16 00:00:00 CDT 2002,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,TRICHOPTERA,HELICOPSYCHIDAE,P,-63,-83,0,0,0,2002014,RTRN,Thu Feb 13 00:00:00 CST 2003,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,TRICHOPTERA,HELICOPSYCHIDAE,V,-216,0,0,0,0,2002014,RTRN,Thu Feb 13 00:00:00 CST 2003,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,COLEOPTERA,HYDROPHILIDAE,P,55,0,0,55,12,2002015,LOAN,Mon Sep 16 00:00:00 CDT 2002,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,COLEOPTERA,HYDROPHILIDAE,P,-55,0,0,-55,-12,2002015,RTRN,Mon Jun 02 00:00:00 CDT 2003,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,SIPHONAPTERA,CERATOPHYLLIDAE,S,186,0,0,0,1,2002019,LOAN,Tue Nov 12 00:00:00 CST 2002,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,SIPHONAPTERA,CERATOPHYLLIDAE,S,-186,0,0,0,-1,2002019,RTRN,Tue Nov 19 00:00:00 CST 2002,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HYMENOPTERA,TIPHIIDAE,P,3,0,3,0,3,2003001,LOAN,Fri Jan 03 00:00:00 CST 2003,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HYMENOPTERA,TIPHIIDAE,P,-3,0,-3,0,-3,2003001,RTRN,Mon Feb 09 00:00:00 CST 2004,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,DI,JULIDA,PARAIULIDAE,V,184,49,0,0,5,2003002,LOAN,Thu Jan 02 00:00:00 CST 2003,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,DI,JULIDA,PARAIULIDAE,V,-184,-49,0,0,-5,2003002,RTRN,Mon Jan 27 00:00:00 CST 2003,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HOMOPTERA,APHIDIDAE,S,40,0,11,0,1,2003004,LOAN,Fri Jan 03 00:00:00 CST 2003,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HOMOPTERA,APHIDIDAE,S,-40,0,-11,0,-1,2003004,RTRN,Mon Mar 14 00:00:00 CST 2005,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HOMOPTERA,APHIDIDAE,S,0,0,0,0,0,2003004,RTRN,Mon Mar 14 00:00:00 CST 2005,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HYMENOPTERA,MUTILLIDAE,P,25,0,0,0,16,2003010,LOAN,Fri Feb 21 00:00:00 CST 2003,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HYMENOPTERA,MUTILLIDAE,P,-25,0,0,0,-16,2003010,RTRN,Fri Mar 12 00:00:00 CST 2004,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,TRICHOPTERA,HELICOPSYCHIDAE,P,281,160,0,0,16,2003011,LOAN,Fri Mar 07 00:00:00 CST 2003,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,TRICHOPTERA,HELICOPSYCHIDAE,P,-281,-160,0,0,-16,2003011,RTRN,Tue Feb 22 00:00:00 CST 2005,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HOMOPTERA,APHIDIDAE,S,39,0,39,0,2,2003012,LOAN,Wed Apr 02 00:00:00 CST 2003,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HOMOPTERA,APHIDIDAE,S,-39,0,0,0,-2,2003012,RTRN,Mon Jun 30 00:00:00 CDT 2003,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,COLEOPTERA,TENEBRIONIDAE,P,0,812,0,0,0,2003014,LOAN,Wed Jun 18 00:00:00 CDT 2003,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,COLEOPTERA,TENEBRIONIDAE,P,0,-609,0,0,0,2003014,RTRN,Thu Sep 04 00:00:00 CDT 2003,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,COLEOPTERA,TENEBRIONIDAE,P,0,-203,0,0,0,2003014,RTRN,Tue Jan 25 00:00:00 CST 2005,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HOMOPTERA,APHIDIDAE,S,1385,1640,0,14,3,2003016,LOAN,Wed Jul 16 00:00:00 CDT 2003,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HOMOPTERA,APHIDIDAE,S,-1385,-1640,0,-14,-3,2003016,RTRN,Thu Jul 08 00:00:00 CDT 2004,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,EPHEMEROPTERA,BAETIDAE,V,-1,0,0,0,-1,2003017,RTRN,Wed Jul 23 00:00:00 CDT 2003,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,EPHEMEROPTERA,BAETIDAE,V,0,1,0,0,0,2003017,LOAN,Wed Jul 23 00:00:00 CDT 2003,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,EPHEMEROPTERA,BAETIDAE,V,1,0,0,0,1,2003017,LOAN,Wed Jul 23 00:00:00 CDT 2003,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,EPHEMEROPTERA,BAETIDAE,V,0,-1,0,0,0,2003017,RTRN,Tue Jan 11 00:00:00 CST 2005,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,EPHEMEROPTERA,CAENIDAE,V,19,0,0,0,0,2003017,LOAN,Tue Jul 23 00:00:00 CDT 2002,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,EPHEMEROPTERA,CAENIDAE,V,-19,0,0,0,0,2003017,RTRN,Wed Jul 23 00:00:00 CDT 2003,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,EPHEMEROPTERA,CAENIDAE,V,0,19,0,0,0,2003017,LOAN,Wed Jul 23 00:00:00 CDT 2003,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,EPHEMEROPTERA,CAENIDAE,V,0,-19,0,0,0,2003017,RTRN,Tue Jan 11 00:00:00 CST 2005,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,LEPIDOPTERA,NOCTUIDAE,P,3,0,0,0,1,2003021,LOAN,Fri Sep 12 00:00:00 CDT 2003,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,LEPIDOPTERA,NOCTUIDAE,P,-3,0,0,0,-1,2003021,RTRN,Fri Oct 31 00:00:00 CST 2003,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,COLEOPTERA,CARABIDAE,P,2,0,1,1,1,2003023,LOAN,Mon Nov 03 00:00:00 CST 2003,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,COLEOPTERA,CARABIDAE,P,-2,0,-1,-1,-1,2003023,RTRN,Fri Jan 23 00:00:00 CST 2004,false
